secteur_activite;horodate;plage_de_puissance_souscrite;region;nb_points_soutirage;date;temperature_2m_mean;relative_humidity_mean;precipitation_sum;total_energie_soutiree_wh
S1: Agriculture;2025-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S1: Agriculture;2025-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S1: Agriculture;2024-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S1: Agriculture;2023-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S2: Industrie;2024-03-31T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S2: Industrie;2023-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S2: Industrie;2023-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S2: Industrie;2024-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S2: Industrie;2025-03-31T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S2: Industrie;2025-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S3: Tertiaire;2024-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2024;16.581251;63.248806;0.3;0.0
S2: Industrie;2025-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S2: Industrie;2023-12-31T23:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S2: Industrie;2024-12-31T23:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S1: Agriculture;2024-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/09/2024;16.581251;63.248806;0.3;0.0
S3: Tertiaire;2025-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S3: Tertiaire;2024-03-31T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S3: Tertiaire;2023-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S3: Tertiaire;2025-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S3: Tertiaire;2023-12-31T23:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S3: Tertiaire;2024-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S3: Tertiaire;2023-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S3: Tertiaire;2024-12-31T23:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S3: Tertiaire;2025-03-31T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S4: Non Affecté;2023-12-31T23:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S4: Non Affecté;2025-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S4: Non Affecté;2023-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S4: Non Affecté;2024-03-31T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S4: Non Affecté;2024-12-31T23:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S2: Industrie;2024-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;51;30/09/2024;16.581251;63.248806;0.3;351916.0
S4: Non Affecté;2023-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S4: Non Affecté;2024-06-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S4: Non Affecté;2025-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2025-03-31T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S1: Agriculture;2023-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S1: Agriculture;2024-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S1: Agriculture;2023-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S1: Agriculture;2024-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S1: Agriculture;2025-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S1: Agriculture;2023-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S1: Agriculture;2025-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S1: Agriculture;2025-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2025-03-31T22:00:00Z;P4: ]250-1000] kVA;Grand-Est;1;31/03/2025;;;;
S3: Tertiaire;2024-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;534;30/09/2024;16.581251;63.248806;0.3;4410160.0
S1: Agriculture;2024-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S1: Agriculture;2024-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;123;30/09/2024;16.581251;63.248806;0.3;382815.0
S2: Industrie;2024-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S2: Industrie;2024-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S2: Industrie;2025-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S2: Industrie;2023-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S2: Industrie;2024-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S2: Industrie;2023-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S2: Industrie;2025-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S2: Industrie;2025-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S2: Industrie;2023-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S3: Tertiaire;2023-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S3: Tertiaire;2023-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S3: Tertiaire;2023-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S3: Tertiaire;2025-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S2: Industrie;2024-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;688;30/09/2024;16.581251;63.248806;0.3;2404537.0
S3: Tertiaire;2024-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S3: Tertiaire;2024-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S3: Tertiaire;2025-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S3: Tertiaire;2024-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S3: Tertiaire;2025-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S3: Tertiaire;2024-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1593;30/09/2024;16.581251;63.248806;0.3;10367599.0
S4: Non Affecté;2023-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S4: Non Affecté;2024-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S4: Non Affecté;2025-09-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2025-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S4: Non Affecté;2024-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S4: Non Affecté;2023-06-30T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S4: Non Affecté;2023-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S4: Non Affecté;2024-12-31T23:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S4: Non Affecté;2025-03-31T22:00:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S1: Agriculture;2025-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S1: Agriculture;2024-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S1: Agriculture;2024-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S1: Agriculture;2023-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S1: Agriculture;2025-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S1: Agriculture;2023-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S1: Agriculture;2024-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S1: Agriculture;2024-09-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;42;30/09/2024;16.581251;63.248806;0.3;752083.0
S1: Agriculture;2025-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S1: Agriculture;2023-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S2: Industrie;2025-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;47;31/03/2025;10.366667;69.96062;0.0;954000.0
S2: Industrie;2024-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;43;30/06/2024;19.995832;75.28407;0.70000005;158250.0
S2: Industrie;2023-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;45;31/12/2023;7.9583335;86.040184;4.5;2047799.0
S2: Industrie;2023-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;50;30/09/2023;17.841667;71.37066;0.0;320079.0
S2: Industrie;2024-09-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;979;30/09/2024;16.581251;63.248806;0.3;13484913.0
S2: Industrie;2024-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;44;31/03/2024;11.869565;70.238304;11.3;1230000.0
S2: Industrie;2025-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;47;30/06/2025;29.752083;46.599354;0.0;281333.0
S2: Industrie;2025-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;40;30/09/2025;12.895833;81.12937;0.0;372166.0
S2: Industrie;2024-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;51;31/12/2024;-1.2791667;91.467995;0.0;2799583.0
S2: Industrie;2023-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;50;30/06/2023;19.806818;67.75477;8.099999;356911.0
S3: Tertiaire;2024-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;541;30/06/2024;19.995832;75.28407;0.70000005;4145323.0
S3: Tertiaire;2023-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;543;30/06/2023;19.806818;67.75477;8.099999;4191216.0
S3: Tertiaire;2025-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;520;30/06/2025;29.752083;46.599354;0.0;3334250.0
S3: Tertiaire;2025-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;521;30/09/2025;12.895833;81.12937;0.0;5332416.0
S3: Tertiaire;2023-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;542;31/12/2023;7.9583335;86.040184;4.5;40862750.0
S3: Tertiaire;2024-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;546;31/03/2024;11.869565;70.238304;11.3;18530060.0
S3: Tertiaire;2024-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;528;31/12/2024;-1.2791667;91.467995;0.0;55158288.0
S3: Tertiaire;2024-09-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2407;30/09/2024;16.581251;63.248806;0.3;39990321.0
S3: Tertiaire;2025-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;526;31/03/2025;10.366667;69.96062;0.0;20237333.0
S3: Tertiaire;2023-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;543;30/09/2023;17.841667;71.37066;0.0;3571176.0
S4: Non Affecté;2025-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S4: Non Affecté;2025-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S4: Non Affecté;2024-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S4: Non Affecté;2025-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2023-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;30/06/2023;19.806818;67.75477;8.099999;
S1: Agriculture;2024-09-30T22:00:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;165;30/09/2024;16.581251;63.248806;0.3;1134898.0
S4: Non Affecté;2024-06-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;30/06/2024;19.995832;75.28407;0.70000005;
S4: Non Affecté;2024-03-31T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;31/03/2024;11.869565;70.238304;11.3;
S4: Non Affecté;2023-09-30T22:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;30/09/2023;17.841667;71.37066;0.0;
S4: Non Affecté;2023-12-31T23:00:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;31/12/2023;7.9583335;86.040184;4.5;
S1: Agriculture;2023-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/12/2023;7.9583335;86.040184;4.5;421184.0
S1: Agriculture;2025-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;121;30/09/2025;12.895833;81.12937;0.0;363822.0
S1: Agriculture;2025-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;124;30/06/2025;29.752083;46.599354;0.0;1256678.0
S2: Industrie;2024-09-30T22:00:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;1667;30/09/2024;16.581251;63.248806;0.3;15889451.0
S1: Agriculture;2024-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/12/2024;-1.2791667;91.467995;0.0;531983.0
S1: Agriculture;2025-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/03/2025;10.366667;69.96062;0.0;427204.0
S1: Agriculture;2024-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;124;30/06/2024;19.995832;75.28407;0.70000005;414186.0
S1: Agriculture;2024-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/03/2024;11.869565;70.238304;11.3;354288.0
S1: Agriculture;2023-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;30/06/2023;19.806818;67.75477;8.099999;412162.0
S1: Agriculture;2023-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;124;30/09/2023;17.841667;71.37066;0.0;335956.0
S2: Industrie;2023-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;706;30/09/2023;17.841667;71.37066;0.0;2189819.0
S2: Industrie;2023-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;706;30/06/2023;19.806818;67.75477;8.099999;2088995.0
S2: Industrie;2023-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;697;31/12/2023;7.9583335;86.040184;4.5;2853425.0
S2: Industrie;2025-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;683;30/09/2025;12.895833;81.12937;0.0;2562189.0
S2: Industrie;2025-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;678;31/03/2025;10.366667;69.96062;0.0;2887655.0
S2: Industrie;2024-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;684;31/12/2024;-1.2791667;91.467995;0.0;3372551.0
S2: Industrie;2024-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;692;30/06/2024;19.995832;75.28407;0.70000005;2161765.0
S2: Industrie;2024-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;694;31/03/2024;11.869565;70.238304;11.3;2272176.0
S3: Tertiaire;2024-09-30T22:00:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;4000;30/09/2024;16.581251;63.248806;0.3;50357920.0
S2: Industrie;2025-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;695;30/06/2025;29.752083;46.599354;0.0;2793793.0
S3: Tertiaire;2024-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1601;30/06/2024;19.995832;75.28407;0.70000005;10090536.0
S1: Agriculture;2024-09-30T22:00:00Z;P4: ]250-1000] kVA;Auvergne-Rhône-Alpes;33;30/09/2024;16.581251;63.248806;0.3;1325416.0
S3: Tertiaire;2025-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1609;30/09/2025;12.895833;81.12937;0.0;10857088.0
S3: Tertiaire;2024-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1590;31/12/2024;-1.2791667;91.467995;0.0;15090679.0
S3: Tertiaire;2025-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1594;30/06/2025;29.752083;46.599354;0.0;12450608.0
S3: Tertiaire;2024-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1602;31/03/2024;11.869565;70.238304;11.3;10953225.0
S3: Tertiaire;2025-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1586;31/03/2025;10.366667;69.96062;0.0;11703292.0
S3: Tertiaire;2023-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1609;31/12/2023;7.9583335;86.040184;4.5;12405417.0
S3: Tertiaire;2023-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1617;30/06/2023;19.806818;67.75477;8.099999;10293354.0
S3: Tertiaire;2023-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1625;30/09/2023;17.841667;71.37066;0.0;9861351.0
S4: Non Affecté;2023-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;3;30/06/2023;19.806818;67.75477;8.099999;
S4: Non Affecté;2023-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;3;30/09/2023;17.841667;71.37066;0.0;6000.0
S2: Industrie;2024-09-30T22:00:00Z;P4: ]250-1000] kVA;Auvergne-Rhône-Alpes;2056;30/09/2024;16.581251;63.248806;0.3;123053591.0
S4: Non Affecté;2025-09-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2024-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;3;31/12/2024;-1.2791667;91.467995;0.0;11583.0
S4: Non Affecté;2025-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S4: Non Affecté;2024-06-30T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;9;30/06/2024;19.995832;75.28407;0.70000005;29833.0
S4: Non Affecté;2024-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;8;31/03/2024;11.869565;70.238304;11.3;7416.0
S4: Non Affecté;2023-12-31T23:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;4;31/12/2023;7.9583335;86.040184;4.5;6000.0
S4: Non Affecté;2025-03-31T22:00:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1;31/03/2025;10.366667;69.96062;0.0;
S1: Agriculture;2023-09-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;42;30/09/2023;17.841667;71.37066;0.0;648583.0
S1: Agriculture;2024-12-31T23:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;42;31/12/2024;-1.2791667;91.467995;0.0;955481.0
S3: Tertiaire;2024-09-30T22:00:00Z;P4: ]250-1000] kVA;Auvergne-Rhône-Alpes;2957;30/09/2024;16.581251;63.248806;0.3;112865307.0
S1: Agriculture;2025-03-31T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;41;31/03/2025;10.366667;69.96062;0.0;621750.0
S1: Agriculture;2025-09-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;43;30/09/2025;12.895833;81.12937;0.0;744582.0
S1: Agriculture;2024-06-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;41;30/06/2024;19.995832;75.28407;0.70000005;824583.0
S1: Agriculture;2025-06-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;43;30/06/2025;29.752083;46.599354;0.0;1458250.0
S1: Agriculture;2023-06-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;44;30/06/2023;19.806818;67.75477;8.099999;767666.0
S1: Agriculture;2023-12-31T23:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;44;31/12/2023;7.9583335;86.040184;4.5;760083.0
S1: Agriculture;2024-03-31T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;42;31/03/2024;11.869565;70.238304;11.3;628500.0
S2: Industrie;2025-03-31T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;968;31/03/2025;10.366667;69.96062;0.0;15013853.0
S1: Agriculture;2024-09-30T22:00:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;6;30/09/2024;16.581251;63.248806;0.3;
S2: Industrie;2024-12-31T23:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;968;31/12/2024;-1.2791667;91.467995;0.0;12198438.0
S2: Industrie;2025-06-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;975;30/06/2025;29.752083;46.599354;0.0;15924666.0
S2: Industrie;2023-06-30T22:00:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;997;30/06/2023;19.806818;67.75477;8.099999;11505598.0
